LeadId,FirstName,LastName,Company,Country,Region,Source,Status,Score,Rating,IsConverted,ConvertedAccountId,Product_Interest,CreatedDate,LastActivityDate,SalesRep
LED00757,Miguel,Al-Rashid,Air Force Greece,Greece,Europe,Dubai Airshow,Converted,77,Hot,True,ACC0010,Offset Industrial Package,2020-07-09,2022-08-19,Sophie Leclerc
LED00758,Nikos,Al-Rashid,Ministry of Defense UAE,UAE,Middle East,Partner Network,Converted,16,Cold,True,ACC0004,Rafale F4,2022-04-28,2023-02-24,Sophie Leclerc
LED00759,Amit,Marić,Ministry of Defense UAE,UAE,Middle East,Euronaval,Nurturing,100,Hot,False,,Falcon 10X,2019-07-17,2023-04-26,Sophie Leclerc
LED00760,Ante,Al-Sabah,Ministry of Defense Spain,Spain,Europe,DSEI London,Converted,65,Warm,True,ACC0020,Offset Industrial Package,2018-06-10,2019-07-16,Antoine Morel
LED00761,Ahmed,Schmidt,Ministry of Defense France,France,Europe,Embassy Referral,Working,81,Hot,False,,Spare Parts Package,2021-06-28,2022-12-19,Sophie Leclerc
LED00762,Klaus,Nikolaou,Ministry of Defense Spain,Spain,Europe,Dubai Airshow,Converted,43,Warm,True,ACC0006,MRO Contract Rafale,2019-07-03,2023-03-29,Jean-Pierre Martin
LED00763,Budi,Sharma,Ministry of Defense Spain,Spain,Europe,LinkedIn,Working,30,Cold,False,,Falcon 6X,2020-12-03,2021-05-10,Jean-Pierre Martin
LED00764,Carlos,Patel,Ministry of Defense Spain,Spain,Europe,LinkedIn,Nurturing,63,Warm,False,,Spare Parts Package,2022-03-12,2024-10-05,Antoine Morel
LED00765,Miguel,García,Ministry of Defense Croatia,Croatia,Europe,Euronaval,Converted,42,Warm,True,ACC0029,MRO Contract Rafale,2022-07-03,2023-01-23,Marc Dupont
LED00766,Khaled,Nasser,Ministry of Defense Indonesia,Indonesia,Asia,Dubai Airshow,Nurturing,47,Warm,False,,Offset Industrial Package,2021-01-14,2023-11-09,Isabelle Bernard
LED00767,Ahmed,Al-Thani,Air Force Indonesia,Indonesia,Asia,DSEI London,Disqualified,26,Cold,False,,MRO Contract Rafale,2019-06-03,2019-07-18,Antoine Morel
LED00768,Siti,Hassan,Ministry of Defense Germany,Germany,Europe,Air Show Le Bourget,Disqualified,42,Warm,False,,Falcon 8X,2021-06-08,2023-09-03,Antoine Morel
LED00769,Khaled,Müller,Ministry of Defense Qatar,Qatar,Middle East,Aero India Bangalore,Disqualified,100,Hot,False,,Falcon 8X,2022-04-11,2022-08-04,Sophie Leclerc
LED00770,Miguel,Al-Farsi,Air Force Croatia,Croatia,Europe,Air Show Le Bourget,New,35,Cold,False,,Spare Parts Package,2022-02-16,2022-06-21,Marc Dupont
LED00771,Ivana,Al-Thani,Ministry of Defense Greece,Greece,Europe,Air Show Le Bourget,Nurturing,83,Hot,False,,Rafale F4,2020-03-11,2021-11-17,Marc Dupont
LED00772,Miguel,Al-Rashid,Air Force UAE,UAE,Middle East,Euronaval,Converted,91,Hot,True,ACC0025,Training Program,2023-01-29,2023-09-17,Jean-Pierre Martin
LED00773,Khalid,Wijaya,Ministry of Defense India,India,Asia,Air Show Le Bourget,Converted,68,Warm,True,ACC0030,Falcon 8X,2019-05-15,2020-02-29,Jean-Pierre Martin
LED00774,Ante,García,Air Force Qatar,Qatar,Middle East,DSEI London,Nurturing,93,Hot,False,,Falcon 6X,2019-01-14,2023-02-07,Marc Dupont
LED00775,Carlos,Al-Sabah,Air Force Indonesia,Indonesia,Asia,Aero India Bangalore,Converted,64,Warm,True,ACC0016,Falcon 6X,2020-11-29,2024-07-07,Sophie Leclerc
LED00776,Ivana,Nikolaou,Air Force Spain,Spain,Europe,Air Show Le Bourget,Converted,52,Warm,True,ACC0005,Offset Industrial Package,2019-08-28,2022-01-24,Isabelle Bernard
LED00777,Mohammed,García,Ministry of Defense Indonesia,Indonesia,Asia,LinkedIn,Working,24,Cold,False,,Rafale F3-R,2018-01-14,2022-01-15,Sophie Leclerc
LED00778,Amit,Wijaya,Ministry of Defense Spain,Spain,Europe,Partner Network,New,8,Cold,False,,Rafale F3-R,2022-02-14,2022-03-23,Jean-Pierre Martin
LED00779,Ahmed,Müller,Air Force Croatia,Croatia,Europe,Aero India Bangalore,Working,87,Hot,False,,Training Program,2019-06-09,2023-02-24,Sophie Leclerc
LED00780,Miguel,Al-Farsi,Ministry of Defense Indonesia,Indonesia,Asia,DSEI London,Converted,3,Cold,True,ACC0007,Spare Parts Package,2020-07-17,2023-07-05,Jean-Pierre Martin
LED00781,Khaled,Schmidt,Air Force France,France,Europe,Partner Network,Working,4,Cold,False,,Falcon 8X,2020-03-22,2023-02-16,Isabelle Bernard
LED00782,Ivana,Patel,Air Force India,India,Asia,Aero India Bangalore,Converted,76,Hot,True,ACC0012,Offset Industrial Package,2023-06-09,2024-06-03,Sophie Leclerc
LED00783,Ivana,Schmidt,Air Force France,France,Europe,Dubai Airshow,Working,21,Cold,False,,Upgrade EW Suite,2022-12-19,2024-08-27,Antoine Morel
LED00784,Ivana,Patel,Air Force India,India,Asia,Aero India Bangalore,Working,36,Cold,False,,Falcon 6X,2023-04-25,2024-07-01,Isabelle Bernard
LED00785,Khaled,Hassan,Ministry of Defense Spain,Spain,Europe,DSEI London,Disqualified,44,Warm,False,,Upgrade EW Suite,2023-04-08,2024-07-21,Jean-Pierre Martin
LED00786,Siti,Al-Thani,Ministry of Defense Indonesia,Indonesia,Asia,Aero India Bangalore,Nurturing,77,Hot,False,,Falcon 6X,2019-05-10,2021-06-28,Jean-Pierre Martin
LED00787,Mohammed,Patel,Ministry of Defense India,India,Asia,DSEI London,New,62,Warm,False,,Upgrade EW Suite,2022-06-12,2023-01-25,Antoine Morel
LED00788,Carlos,Marić,Ministry of Defense Egypt,Egypt,Africa,Aero India Bangalore,Converted,63,Warm,True,ACC0025,Spare Parts Package,2022-11-16,2024-03-19,Sophie Leclerc
LED00789,Budi,Santoso,Ministry of Defense Croatia,Croatia,Europe,LinkedIn,Working,96,Hot,False,,Falcon 8X,2019-08-18,2020-06-03,Sophie Leclerc
LED00790,Nikos,Patel,Ministry of Defense Egypt,Egypt,Africa,Air Show Le Bourget,Converted,96,Hot,True,ACC0022,Offset Industrial Package,2020-11-05,2021-09-16,Sophie Leclerc
LED00791,Hans,Singh,Air Force Qatar,Qatar,Middle East,Aero India Bangalore,New,51,Warm,False,,Rafale F3-R,2020-01-20,2022-03-27,Sophie Leclerc
LED00792,Ante,Sharma,Air Force UAE,UAE,Middle East,Partner Network,Disqualified,8,Cold,False,,Training Program,2019-04-15,2022-05-18,Jean-Pierre Martin
LED00793,Ante,Müller,Ministry of Defense India,India,Asia,Dubai Airshow,Converted,62,Warm,True,ACC0021,Upgrade EW Suite,2020-07-27,2022-05-21,Sophie Leclerc
LED00794,Khaled,Sharma,Ministry of Defense Egypt,Egypt,Africa,Air Show Le Bourget,Converted,28,Cold,True,ACC0010,Spare Parts Package,2019-12-16,2021-03-29,Antoine Morel
LED00795,Khalid,Sharma,Air Force Qatar,Qatar,Middle East,Partner Network,New,49,Warm,False,,Falcon 10X,2021-02-07,2024-04-16,Jean-Pierre Martin
LED00796,Ahmed,Hassan,Ministry of Defense Egypt,Egypt,Africa,Aero India Bangalore,New,47,Warm,False,,MRO Contract Rafale,2021-01-01,2022-11-07,Isabelle Bernard
LED00797,Miguel,Nasser,Ministry of Defense India,India,Asia,Euronaval,Disqualified,72,Hot,False,,Falcon 6X,2019-01-10,2022-08-16,Isabelle Bernard
LED00798,Nikos,Kumar,Air Force Qatar,Qatar,Middle East,Partner Network,New,23,Cold,False,,Spare Parts Package,2018-01-03,2019-10-13,Jean-Pierre Martin
LED00799,Ahmed,Papadopoulos,Air Force Germany,Germany,Europe,DSEI London,Nurturing,83,Hot,False,,Falcon 6X,2019-07-11,2022-09-23,Sophie Leclerc
LED00800,Yiannis,Nasser,Air Force Germany,Germany,Europe,Embassy Referral,Nurturing,51,Warm,False,,Upgrade EW Suite,2024-05-09,2024-09-07,Sophie Leclerc
LED00801,Ivana,Hassan,Ministry of Defense France,France,Europe,DSEI London,Nurturing,54,Warm,False,,Falcon 8X,2023-06-05,2023-10-18,Isabelle Bernard
LED00802,Ante,Schmidt,Air Force India,India,Asia,Embassy Referral,Disqualified,58,Warm,False,,Upgrade EW Suite,2023-12-13,2024-07-15,Marc Dupont
LED00803,Budi,Al-Farsi,Ministry of Defense UAE,UAE,Middle East,Dubai Airshow,Converted,80,Hot,True,ACC0021,Spare Parts Package,2021-06-18,2023-04-22,Marc Dupont
LED00804,Hamad,Horvat,Air Force India,India,Asia,Dubai Airshow,Converted,65,Warm,True,ACC0002,Falcon 8X,2021-10-03,2022-06-07,Antoine Morel
LED00805,Khaled,García,Ministry of Defense Qatar,Qatar,Middle East,DSEI London,Converted,3,Cold,True,ACC0019,Training Program,2023-06-15,2024-03-31,Isabelle Bernard
LED00806,Yiannis,Nasser,Air Force India,India,Asia,Air Show Le Bourget,New,0,Cold,False,,Upgrade EW Suite,2024-04-17,2024-10-04,Isabelle Bernard
LED00807,Klaus,Hassan,Air Force Indonesia,Indonesia,Asia,Partner Network,Nurturing,38,Cold,False,,Falcon 6X,2023-01-18,2024-02-16,Marc Dupont
LED00808,Rajesh,Al-Rashid,Air Force India,India,Asia,Embassy Referral,Disqualified,32,Cold,False,,MRO Contract Rafale,2018-05-16,2020-11-04,Isabelle Bernard
LED00809,Miguel,Al-Rashid,Ministry of Defense India,India,Asia,Dubai Airshow,Converted,75,Hot,True,ACC0015,Training Program,2021-01-20,2021-06-30,Jean-Pierre Martin
LED00810,Amit,Santoso,Air Force France,France,Europe,LinkedIn,Converted,72,Hot,True,ACC0012,Offset Industrial Package,2020-07-01,2023-02-10,Jean-Pierre Martin
LED00811,Hamad,Nikolaou,Air Force Qatar,Qatar,Middle East,Aero India Bangalore,New,44,Warm,False,,Falcon 6X,2023-12-07,2024-07-12,Marc Dupont
LED00812,Hans,Marić,Ministry of Defense Egypt,Egypt,Africa,Dubai Airshow,Converted,40,Warm,True,ACC0025,MRO Contract Rafale,2023-11-19,2024-09-27,Isabelle Bernard
LED00813,Klaus,Singh,Ministry of Defense Greece,Greece,Europe,LinkedIn,Converted,52,Warm,True,ACC0028,Falcon 10X,2020-10-12,2022-01-08,Marc Dupont
LED00814,Miguel,Schmidt,Ministry of Defense Egypt,Egypt,Africa,Euronaval,Converted,39,Cold,True,ACC0025,Offset Industrial Package,2022-06-09,2023-02-12,Marc Dupont
LED00815,Fatima,García,Air Force Germany,Germany,Europe,Euronaval,Working,57,Warm,False,,Upgrade EW Suite,2021-01-09,2021-12-25,Sophie Leclerc
LED00816,Nikos,Schmidt,Ministry of Defense India,India,Asia,Dubai Airshow,Working,75,Hot,False,,Falcon 6X,2022-09-17,2024-04-28,Antoine Morel
LED00817,Miguel,Nikolaou,Air Force Egypt,Egypt,Africa,Euronaval,Working,31,Cold,False,,Falcon 8X,2018-02-02,2019-05-19,Isabelle Bernard
LED00818,Sunita,Santoso,Air Force Croatia,Croatia,Europe,Air Show Le Bourget,Working,41,Warm,False,,Spare Parts Package,2023-10-26,2024-05-02,Marc Dupont
LED00819,Priya,Horvat,Air Force Germany,Germany,Europe,Partner Network,Disqualified,16,Cold,False,,Falcon 10X,2019-05-30,2020-12-19,Antoine Morel
LED00820,Hans,Horvat,Ministry of Defense Greece,Greece,Europe,Embassy Referral,Disqualified,48,Warm,False,,Rafale F3-R,2019-08-31,2020-06-15,Marc Dupont
LED00821,Amit,Nasser,Ministry of Defense France,France,Europe,DSEI London,New,99,Hot,False,,Upgrade EW Suite,2023-03-06,2024-11-04,Isabelle Bernard
LED00822,Rajesh,Marić,Ministry of Defense Qatar,Qatar,Middle East,Dubai Airshow,Working,74,Hot,False,,Rafale F4,2023-04-15,2024-11-22,Antoine Morel
LED00823,Klaus,Santoso,Air Force Egypt,Egypt,Africa,Dubai Airshow,Converted,33,Cold,True,ACC0011,Spare Parts Package,2024-03-13,2024-09-27,Sophie Leclerc
LED00824,Sunita,Sharma,Ministry of Defense Egypt,Egypt,Africa,DSEI London,Disqualified,28,Cold,False,,Falcon 10X,2024-03-05,2024-06-06,Sophie Leclerc
LED00825,Ivana,Santoso,Air Force France,France,Europe,Embassy Referral,Converted,85,Hot,True,ACC0010,Falcon 8X,2018-05-18,2021-05-07,Isabelle Bernard
LED00826,Miguel,Al-Rashid,Ministry of Defense Egypt,Egypt,Africa,Dubai Airshow,Working,2,Cold,False,,Spare Parts Package,2023-01-21,2024-07-27,Jean-Pierre Martin
LED00827,Miguel,García,Air Force Spain,Spain,Europe,Air Show Le Bourget,Working,83,Hot,False,,Offset Industrial Package,2019-07-31,2019-11-10,Sophie Leclerc
LED00828,Yiannis,García,Air Force Croatia,Croatia,Europe,DSEI London,Disqualified,56,Warm,False,,Rafale F3-R,2018-09-21,2022-02-09,Sophie Leclerc
LED00829,Priya,Al-Thani,Air Force India,India,Asia,LinkedIn,Working,19,Cold,False,,Upgrade EW Suite,2022-02-10,2023-09-07,Isabelle Bernard
LED00830,Hamad,Santoso,Air Force Qatar,Qatar,Middle East,Embassy Referral,Nurturing,23,Cold,False,,Upgrade EW Suite,2021-10-11,2022-08-20,Antoine Morel
LED00831,Khaled,López,Ministry of Defense India,India,Asia,Dubai Airshow,New,17,Cold,False,,Falcon 6X,2021-09-14,2022-11-06,Jean-Pierre Martin
LED00832,Yiannis,Nikolaou,Air Force India,India,Asia,Dubai Airshow,Working,28,Cold,False,,Rafale F4,2022-07-31,2024-06-16,Isabelle Bernard
LED00833,Nikos,Al-Sabah,Ministry of Defense Qatar,Qatar,Middle East,Partner Network,Nurturing,1,Cold,False,,MRO Contract Rafale,2022-10-15,2024-11-21,Marc Dupont
LED00834,Budi,Sharma,Air Force India,India,Asia,Dubai Airshow,Working,22,Cold,False,,Falcon 8X,2022-02-25,2024-09-14,Sophie Leclerc
LED00835,Carlos,Papadopoulos,Air Force Croatia,Croatia,Europe,Euronaval,Working,21,Cold,False,,Upgrade EW Suite,2020-06-06,2022-02-02,Isabelle Bernard
LED00836,Ahmed,Nikolaou,Ministry of Defense Germany,Germany,Europe,DSEI London,Converted,94,Hot,True,ACC0006,Falcon 8X,2018-03-09,2021-06-19,Jean-Pierre Martin
LED00837,Carlos,Marić,Air Force India,India,Asia,LinkedIn,Converted,56,Warm,True,ACC0025,Rafale F4,2022-08-22,2023-12-22,Isabelle Bernard
LED00838,Carlos,Sharma,Air Force Greece,Greece,Europe,LinkedIn,New,52,Warm,False,,Upgrade EW Suite,2020-01-20,2021-04-29,Antoine Morel
LED00839,Amit,Wijaya,Ministry of Defense France,France,Europe,Partner Network,Converted,100,Hot,True,ACC0003,Falcon 8X,2019-08-31,2020-07-14,Marc Dupont
LED00840,Khaled,Marić,Air Force Germany,Germany,Europe,Air Show Le Bourget,Converted,100,Hot,True,ACC0009,Upgrade EW Suite,2022-04-28,2024-05-09,Sophie Leclerc
LED00841,Miguel,Hassan,Ministry of Defense Croatia,Croatia,Europe,Dubai Airshow,Converted,31,Cold,True,ACC0004,Falcon 8X,2023-01-23,2023-04-19,Jean-Pierre Martin
LED00842,Priya,Horvat,Ministry of Defense Egypt,Egypt,Africa,Air Show Le Bourget,Nurturing,67,Warm,False,,Upgrade EW Suite,2023-10-05,2024-05-04,Antoine Morel
LED00843,Klaus,Sharma,Ministry of Defense Egypt,Egypt,Africa,Air Show Le Bourget,Disqualified,58,Warm,False,,Falcon 6X,2023-06-09,2023-11-10,Marc Dupont
LED00844,Hamad,Schmidt,Air Force Germany,Germany,Europe,DSEI London,Converted,79,Hot,True,ACC0029,Rafale F4,2021-12-24,2024-09-30,Jean-Pierre Martin
LED00845,Carlos,Horvat,Air Force France,France,Europe,Aero India Bangalore,Disqualified,18,Cold,False,,Training Program,2022-05-08,2022-11-10,Sophie Leclerc
LED00846,Khaled,Al-Thani,Air Force Qatar,Qatar,Middle East,Air Show Le Bourget,New,37,Cold,False,,MRO Contract Rafale,2019-04-08,2022-03-10,Antoine Morel
LED00847,Ante,Santoso,Air Force UAE,UAE,Middle East,Embassy Referral,Converted,24,Cold,True,ACC0010,Falcon 10X,2018-01-07,2021-05-28,Isabelle Bernard
LED00848,Siti,Schmidt,Ministry of Defense Greece,Greece,Europe,Air Show Le Bourget,Converted,64,Warm,True,ACC0011,Rafale F3-R,2023-08-07,2023-12-23,Isabelle Bernard
LED00849,Siti,Patel,Air Force France,France,Europe,Air Show Le Bourget,Disqualified,1,Cold,False,,MRO Contract Rafale,2022-03-27,2022-10-07,Isabelle Bernard
LED00850,Khaled,Al-Rashid,Ministry of Defense Greece,Greece,Europe,Partner Network,Converted,79,Hot,True,ACC0007,Falcon 8X,2020-01-15,2023-05-23,Marc Dupont
LED00851,Khalid,Singh,Ministry of Defense UAE,UAE,Middle East,Embassy Referral,Working,34,Cold,False,,Falcon 8X,2023-08-02,2024-11-10,Marc Dupont
LED00852,Sunita,Marić,Air Force India,India,Asia,Aero India Bangalore,New,53,Warm,False,,Offset Industrial Package,2022-06-24,2022-11-08,Jean-Pierre Martin
LED00853,Miguel,Müller,Air Force Germany,Germany,Europe,LinkedIn,Disqualified,92,Hot,False,,MRO Contract Rafale,2019-09-11,2024-11-15,Isabelle Bernard
LED00854,Miguel,Nasser,Air Force India,India,Asia,Dubai Airshow,Nurturing,19,Cold,False,,Falcon 6X,2021-07-17,2024-02-20,Sophie Leclerc
LED00855,Priya,Al-Rashid,Air Force France,France,Europe,Embassy Referral,Converted,79,Hot,True,ACC0011,Falcon 10X,2020-01-07,2023-07-06,Antoine Morel
LED00856,Mohammed,Horvat,Ministry of Defense Spain,Spain,Europe,Air Show Le Bourget,New,43,Warm,False,,Rafale F3-R,2020-04-18,2020-07-16,Marc Dupont
LED00857,Hamad,Papadopoulos,Air Force France,France,Europe,Dubai Airshow,Converted,8,Cold,True,ACC0027,Falcon 8X,2018-12-09,2019-10-17,Marc Dupont
LED00858,Sunita,Marić,Air Force Spain,Spain,Europe,Euronaval,Disqualified,84,Hot,False,,Spare Parts Package,2019-04-07,2023-12-10,Antoine Morel
LED00859,Miguel,Al-Farsi,Ministry of Defense Indonesia,Indonesia,Asia,Partner Network,Disqualified,38,Cold,False,,Falcon 10X,2019-03-02,2019-10-27,Isabelle Bernard
LED00860,Priya,Nasser,Air Force Greece,Greece,Europe,Euronaval,New,96,Hot,False,,Upgrade EW Suite,2018-01-04,2023-08-05,Isabelle Bernard
LED00861,Khaled,Müller,Ministry of Defense UAE,UAE,Middle East,Partner Network,Nurturing,40,Warm,False,,Spare Parts Package,2022-05-08,2024-06-12,Marc Dupont
LED00862,Klaus,Al-Thani,Air Force Germany,Germany,Europe,DSEI London,Converted,55,Warm,True,ACC0005,Spare Parts Package,2020-06-10,2021-04-02,Sophie Leclerc
LED00863,Priya,Müller,Air Force UAE,UAE,Middle East,DSEI London,New,23,Cold,False,,Falcon 10X,2018-09-19,2024-09-05,Sophie Leclerc
LED00864,Miguel,Al-Farsi,Air Force Greece,Greece,Europe,DSEI London,Nurturing,93,Hot,False,,Offset Industrial Package,2023-09-25,2024-05-10,Sophie Leclerc
LED00865,Miguel,Wijaya,Air Force Germany,Germany,Europe,Embassy Referral,Nurturing,78,Hot,False,,Falcon 8X,2021-02-11,2023-12-30,Sophie Leclerc
LED00866,Fatima,Al-Rashid,Air Force Spain,Spain,Europe,DSEI London,New,2,Cold,False,,Falcon 8X,2022-11-05,2024-10-28,Jean-Pierre Martin
LED00867,Ante,Singh,Air Force India,India,Asia,Air Show Le Bourget,Disqualified,44,Warm,False,,Spare Parts Package,2019-10-23,2020-11-12,Jean-Pierre Martin
LED00868,Carlos,Horvat,Ministry of Defense Qatar,Qatar,Middle East,Air Show Le Bourget,New,80,Hot,False,,Falcon 6X,2020-01-06,2023-02-05,Jean-Pierre Martin
LED00869,Hans,Al-Thani,Ministry of Defense Spain,Spain,Europe,LinkedIn,Working,88,Hot,False,,Offset Industrial Package,2022-09-08,2024-11-01,Antoine Morel
LED00870,Hamad,Nikolaou,Ministry of Defense India,India,Asia,Air Show Le Bourget,Working,57,Warm,False,,Falcon 6X,2022-11-06,2023-06-26,Sophie Leclerc
LED00871,Budi,Al-Sabah,Air Force Spain,Spain,Europe,Dubai Airshow,Disqualified,78,Hot,False,,Rafale F4,2020-04-14,2023-02-13,Marc Dupont
LED00872,Hamad,Nasser,Air Force Spain,Spain,Europe,DSEI London,Converted,96,Hot,True,ACC0008,Spare Parts Package,2022-07-07,2024-01-23,Marc Dupont
LED00873,Hamad,Santoso,Ministry of Defense India,India,Asia,DSEI London,Working,9,Cold,False,,Offset Industrial Package,2023-09-03,2023-11-20,Jean-Pierre Martin
LED00874,Siti,Al-Sabah,Air Force Qatar,Qatar,Middle East,Dubai Airshow,Nurturing,23,Cold,False,,Rafale F3-R,2018-09-17,2023-04-07,Isabelle Bernard
LED00875,Sunita,López,Air Force Indonesia,Indonesia,Asia,Partner Network,Converted,12,Cold,True,ACC0021,Upgrade EW Suite,2022-09-27,2024-03-15,Jean-Pierre Martin
LED00876,Yiannis,Schmidt,Air Force UAE,UAE,Middle East,Euronaval,New,98,Hot,False,,Spare Parts Package,2019-06-06,2020-01-31,Isabelle Bernard
LED00877,Ivana,Marić,Ministry of Defense Qatar,Qatar,Middle East,DSEI London,Nurturing,75,Hot,False,,MRO Contract Rafale,2023-12-25,2024-11-27,Isabelle Bernard
LED00878,Khaled,Nasser,Air Force India,India,Asia,Aero India Bangalore,Converted,91,Hot,True,ACC0027,Spare Parts Package,2019-09-10,2022-09-07,Isabelle Bernard
LED00879,Nikos,Singh,Air Force Germany,Germany,Europe,Aero India Bangalore,Nurturing,45,Warm,False,,Falcon 10X,2019-01-21,2024-09-28,Antoine Morel
LED00880,Fatima,Kumar,Ministry of Defense Qatar,Qatar,Middle East,Aero India Bangalore,Working,41,Warm,False,,Falcon 10X,2021-01-22,2021-10-28,Antoine Morel
LED00881,Hans,Al-Rashid,Air Force Croatia,Croatia,Europe,Air Show Le Bourget,Converted,34,Cold,True,ACC0010,Rafale F4,2019-08-08,2023-11-20,Isabelle Bernard
LED00882,Hans,Nikolaou,Air Force Croatia,Croatia,Europe,Embassy Referral,Nurturing,2,Cold,False,,Training Program,2024-03-16,2024-07-24,Antoine Morel
LED00883,Ahmed,Wijaya,Air Force Germany,Germany,Europe,LinkedIn,Working,73,Hot,False,,Offset Industrial Package,2021-02-03,2023-12-02,Marc Dupont
LED00884,Siti,Singh,Air Force Indonesia,Indonesia,Asia,DSEI London,Working,59,Warm,False,,Offset Industrial Package,2023-02-21,2024-08-23,Antoine Morel
LED00885,Rajesh,García,Air Force Indonesia,Indonesia,Asia,DSEI London,Converted,37,Cold,True,ACC0001,Offset Industrial Package,2023-12-27,2024-03-21,Antoine Morel
LED00886,Priya,Al-Thani,Air Force India,India,Asia,Embassy Referral,Disqualified,41,Warm,False,,Training Program,2019-04-30,2019-07-19,Isabelle Bernard
LED00887,Rajesh,Marić,Air Force Greece,Greece,Europe,Embassy Referral,Converted,70,Hot,True,ACC0018,Falcon 10X,2018-09-08,2022-09-15,Antoine Morel
LED00888,Miguel,Marić,Air Force UAE,UAE,Middle East,DSEI London,Nurturing,0,Cold,False,,Rafale F3-R,2024-01-20,2024-07-06,Isabelle Bernard
LED00889,Carlos,Al-Farsi,Ministry of Defense Spain,Spain,Europe,Euronaval,Working,70,Hot,False,,Spare Parts Package,2023-04-25,2023-12-23,Jean-Pierre Martin
LED00890,Priya,Kumar,Air Force Croatia,Croatia,Europe,Aero India Bangalore,Working,100,Hot,False,,MRO Contract Rafale,2018-02-22,2022-07-09,Isabelle Bernard
LED00891,Rajesh,Patel,Air Force Germany,Germany,Europe,DSEI London,Nurturing,99,Hot,False,,Rafale F4,2020-04-12,2023-05-29,Marc Dupont
